Date,Year,Month,DOY,Max_Temp,Min_Temp ,Mean_Temp ,HeatDegDays ,CoolDegDays ,Total_Rain_mm,Total_Snow_cm,Total_Precip_mm,SnowOnGrnd_cm
2016-01-05,2016,1,5,-6,-15,-10.5,28.5,0,0,0,0,0
2016-01-06,2016,1,6,-4,-16,-10,28,0,0,0,0,0
2016-01-07,2016,1,7,-6,-6.5,-6.3,24.3,0,0,0,0,0
2016-01-08,2016,1,8,-15.5,-20,-17.8,35.8,0,0,0,0,0
2016-01-09,2016,1,9,-15,-21,-18,36,0,0,0,0,0
2016-01-10,2016,1,10,-10,-25,-17.5,35.5,0,0,0,0,0
2016-01-11,2016,1,11,-10,-21,-15.5,33.5,0,0,0,0,0
2016-01-12,2016,1,12,-6.5,-22,-14.3,32.3,0,0,0,0,0
2016-01-13,2016,1,13,-5.5,-16,-10.8,28.8,0,0,0,0,0
2016-01-14,2016,1,14,-9,-11,-10,28,0,0,0,0,0
2016-01-15,2016,1,15,-18,-21,-19.5,37.5,0,0,0,0,0
2016-01-16,2016,1,16,-23.5,-28,-25.8,43.8,0,0,0,0,0
2016-01-17,2016,1,17,-19,-29,-24,42,0,0,0,0,0
2016-01-18,2016,1,18,-7.5,-28,-17.8,35.8,0,0,0,0,0
2016-01-19,2016,1,19,-5.5,-19.5,-12.5,30.5,0,0,0,0,0
2016-01-20,2016,1,20,-8,-8.5,-8.3,26.3,0,0,0,0,0
2016-01-21,2016,1,21,-4,-17,-10.5,28.5,0,0,0,0,0
2016-01-22,2016,1,22,3,-18,-7.5,25.5,0,0,0,0,0
2016-01-23,2016,1,23,-4,-4.5,-4.3,22.3,0,0,0,0,0
2016-01-24,2016,1,24,-3.5,-8,-5.8,23.8,0,0,0,0,0
2016-01-25,2016,1,25,-5,-7.5,-6.3,24.3,0,0,0,0,0
2016-01-26,2016,1,26,3.5,-20,-8.3,26.3,0,0,0,0,0
2016-01-27,2016,1,27,3,-13,-5,23,0,0,0,0,0
2016-01-28,2016,1,28,6,-9,-1.5,19.5,0,0,0,0,0
2016-01-29,2016,1,29,5,-5,0,18,0,0,0,0,0
2016-01-30,2016,1,30,4,-5,-0.5,18.5,0,0,0,0,0
2016-01-31,2016,1,31,-1,-7,-4,22,0,0,0,0,0
2016-02-01,2016,2,1,-6.5,-7,-6.8,24.8,0,0,0,0,0
2016-02-02,2016,2,2,1,-15,-7,25,0,0,0,0,0
2016-02-03,2016,2,3,-4.5,-12.5,-8.5,26.5,0,0,0,0,0
2016-02-04,2016,2,4,-3.5,-12,-7.8,25.8,0,0,0,0,0
2016-02-05,2016,2,5,4.5,-12.5,-4,22,0,0,0,0,0
2016-02-06,2016,2,6,8.5,-9,-0.3,18.3,0,0,0,0,0
2016-02-07,2016,2,7,0.5,-4,-1.8,19.8,0,0,0,0,0
2016-02-08,2016,2,8,1,-9.5,-4.3,22.3,0,0,0,0,0
2016-02-09,2016,2,9,3.5,-9,-2.8,20.8,0,0,0,0,0
2016-02-10,2016,2,10,-2,-5,-3.5,21.5,0,0,0,0,0
2016-02-11,2016,2,11,-8.5,-10,-9.3,27.3,0,0,0,0,0
2016-02-12,2016,2,12,-9.5,-20,-14.8,32.8,0,0,0,0,0
2016-02-13,2016,2,13,-2,-19,-10.5,28.5,0,0,0,0,0
2016-02-14,2016,2,14,4,-9.5,-2.8,20.8,0,0,0,0,0
2016-02-15,2016,2,15,3.5,-7.5,-2,20,0,0,0,0,0
2016-02-16,2016,2,16,2,-5.5,-1.8,19.8,0,0,0,0,0
2016-02-17,2016,2,17,8.5,-4.5,2,16,0,0,0,0,0
2016-02-18,2016,2,18,3.5,-2,0.8,17.2,0,0,0,0,0
2016-02-19,2016,2,19,3,-0.5,1.3,16.7,0,0,0,0,0
2016-02-20,2016,2,20,-7,-9.5,-8.3,26.3,0,0,0,0,0
2016-02-21,2016,2,21,2,-12,-5,23,0,0,0,0,0
2016-02-22,2016,2,22,2,-9,-3.5,21.5,0,0,0,0,0
2016-02-23,2016,2,23,3.5,-6,-1.3,19.3,0,0,0,0,0
2016-02-24,2016,2,24,1,-4,-1.5,19.5,0,0,0,0,0
2016-02-25,2016,2,25,6,-9.5,-1.8,19.8,0,0,0,0,0
2016-02-26,2016,2,26,14.5,-8,3.3,14.7,0,0,0,0,0
2016-02-27,2016,2,27,5,-2.5,1.3,16.7,0,0,0,0,0
2016-02-28,2016,2,28,8,-7,0.5,17.5,0,0,0,0,0
2016-02-29,2016,2,29,-7,-18,-12.5,30.5,0,0,0,0,0
2016-03-01,2016,3,1,1,-17.5,-8.3,26.3,0,0,0,0,0
2016-03-02,2016,3,2,0,-9,-4.5,22.5,0,0,0,0,0
2016-03-03,2016,3,3,2,-7,-2.5,20.5,0,0,0,0,0
2016-03-04,2016,3,4,2,-6,-2,20,0,0,0,0,0
2016-03-05,2016,3,5,16.5,-5,5.8,12.2,0,0,0,0,0
2016-03-06,2016,3,6,11.5,0,5.8,12.2,0,0,0,0,0
2016-03-07,2016,3,7,4,0,2,16,0,0,0,0,0
2016-03-08,2016,3,8,1.5,-3,-0.8,18.8,0,0,0,0,0
2016-03-09,2016,3,9,0.5,-2.5,-1,19,0,0,0,0,0
2016-03-10,2016,3,10,14,-2,6,12,0,0,0,0,0
2016-03-11,2016,3,11,15,-0.5,7.3,10.7,0,0,0,0,0
2016-03-12,2016,3,12,14,0,7,11,0,0,0,0,0
2016-03-13,2016,3,13,12.5,2,7.3,10.7,0,0,0,0,0
2016-03-14,2016,3,14,11,0,5.5,12.5,0,0,0,0,0
2016-03-15,2016,3,15,2.5,-1,0.8,17.2,0,0,0,0,0
2016-03-16,2016,3,16,-0.5,-3,-1.8,19.8,0,0,0,0,0
2016-03-17,2016,3,17,-3.5,-9.5,-6.5,24.5,0,0,0,0,0
2016-03-18,2016,3,18,-3.5,-8.5,-6,24,0,0,0,0,0
2016-03-19,2016,3,19,2,-8,-3,21,0,0,0,0,0
2016-03-20,2016,3,20,9,-7.5,0.8,17.2,0,0,0,0,0
2016-03-21,2016,3,21,6.5,-4,1.3,16.7,0,0,0,0,0
2016-03-22,2016,3,22,7,-6,0.5,17.5,0,0,0,0,0
2016-03-23,2016,3,23,1,-8,-3.5,21.5,0,0,0,0,0
2016-03-24,2016,3,24,3,-7,-2,20,0,0,0,0,0
2016-03-25,2016,3,25,3,-7,-2,20,0,0,0,0,0
2016-03-26,2016,3,26,9,-7,1,17,0,0,0,0,0
2016-03-27,2016,3,27,8,-4,2,16,0,0,0,0,0
2016-03-28,2016,3,28,7.5,-2.5,2.5,15.5,0,0,0,0,0
2016-03-29,2016,3,29,12,-1,5.5,12.5,0,0,0,0,0
2016-03-30,2016,3,30,9.5,-1,4.3,13.7,0,0,0,0,0
2016-03-31,2016,3,31,2.5,-2,0.3,17.7,0,0,0,0,0
2016-04-01,2016,4,1,11,-6,2.5,15.5,0,0,0,0,0
2016-04-02,2016,4,2,22.5,-4,9.3,8.7,0,0,0,0,0
2016-04-03,2016,4,3,7.5,-2,2.8,15.2,0,0,0,0,0
2016-04-04,2016,4,4,11,-9,1,17,0,0,0,0,0
2016-04-05,2016,4,5,2,-4,-1,19,0,0,0,0,0
2016-04-06,2016,4,6,14,-1,6.5,11.5,0,0,0,0,0
2016-04-07,2016,4,7,8,-1,3.5,14.5,0,0,0,0,0
2016-04-08,2016,4,8,9,-5,2,16,0,0,0,0,0
2016-04-09,2016,4,9,13,-0.5,6.3,11.7,0,0,0,0,0
2016-04-10,2016,4,10,2,-5,-1.5,19.5,0,0,0,0,0
2016-04-11,2016,4,11,9,-9,0,18,0,0,0,0,0
2016-04-12,2016,4,12,19.5,-4.5,7.5,10.5,0,0,0,0,0
2016-04-13,2016,4,13,16,5,10.5,7.5,0,1.4,0,1.4,0
2016-04-14,2016,4,14,16,0,8,10,0,0,0,0,0
2016-04-15,2016,4,15,7,3,5,13,0,0,0,0,0
2016-04-16,2016,4,16,11.5,-4,3.8,14.2,0,0,0,0,0
2016-04-17,2016,4,17,16,-4,6,12,0,0,0,0,0
2016-04-18,2016,4,18,19.5,-2,8.8,9.2,0,0,0,0,0
2016-04-19,2016,4,19,22,-2,10,8,0,0,0,0,0
2016-04-20,2016,4,20,21.5,5,13.3,4.7,0,0,0,0,0
2016-04-21,2016,4,21,14,-3.5,5.3,12.7,0,0,0,0,0
2016-04-22,2016,4,22,16,3,9.5,8.5,0,0,0,0,0
2016-04-23,2016,4,23,8,0,4,14,0,6.2,0,6.2,0
2016-04-24,2016,4,24,7,0.5,3.8,14.2,0,0,0,0,0
2016-04-25,2016,4,25,13,-1,6,12,0,0,0,0,0
2016-04-26,2016,4,26,11.5,1,6.3,11.7,0,0,0,0,0
2016-04-27,2016,4,27,13.5,4.5,9,9,0,0,0,0,0
2016-04-28,2016,4,28,16,2,9,9,0,0,0,0,0
2016-04-29,2016,4,29,17.5,-1,8.3,9.7,0,0,0,0,0
2016-04-30,2016,4,30,18.5,-0.5,9,9,0,0,0,0,0
2016-05-01,2016,5,1,22,-1.5,10.3,7.7,0,0,0,0,0
2016-05-02,2016,5,2,24.5,5,14.8,3.2,0,0,0,0,0
2016-05-03,2016,5,3,27,7,17,1,0,0,0,0,0
2016-05-04,2016,5,4,32,11,21.5,0,3.5,0,0,0,0
2016-05-05,2016,5,5,32,11,21.5,0,3.5,0,0,0,0
2016-05-06,2016,5,6,20,8.5,14.3,3.7,0,0,0,0,0
2016-05-07,2016,5,7,24,2,13,5,0,0,0,0,0
2016-05-08,2016,5,8,28,7,17.5,0.5,0,0,0,0,0
2016-05-09,2016,5,9,19.5,5,12.3,5.7,0,15,0,15,0
2016-05-10,2016,5,10,8.5,6.5,7.5,10.5,0,31,0,31,0
2016-05-11,2016,5,11,4,2,3,15,0,6,0,6,0
2016-05-12,2016,5,12,6,0,3,15,0,0,0,0,0
2016-05-13,2016,5,13,11,-1,5,13,0,0,0,0,0
2016-05-14,2016,5,14,16.5,2,9.3,8.7,0,0,0,0,0
2016-05-15,2016,5,15,20.5,3,11.8,6.2,0,0,0,0,0
2016-05-16,2016,5,16,22.5,5,13.8,4.2,0,0,0,0,0
2016-05-17,2016,5,17,24.5,5.5,15,3,0,0,0,0,0
2016-05-18,2016,5,18,24,10,17,1,0,0,0,0,0
2016-05-19,2016,5,19,28,9,18.5,0,0.5,0,0,0,0
2016-05-20,2016,5,20,27,11.5,19.3,0,1.3,0,0,0,0
2016-05-21,2016,5,21,27,11,19,0,1,0,0,0,0
2016-05-22,2016,5,22,22,10,16,2,0,0,0,0,0
2016-05-23,2016,5,23,NA,7,NA,NA,NA,NA,NA,NA,0
2016-05-24,2016,5,24,18.5,NA,NA,NA,NA,0,0,0,NA
2016-05-25,2016,5,25,13,5,9,9,0,18.6,0,18.6,0
2016-05-26,2016,5,26,17,10.5,13.8,4.2,0,1,0,1,0
2016-05-27,2016,5,27,21.5,9,15.3,2.7,0,0,0,0,0
2016-05-28,2016,5,28,16,10,13,5,0,2.4,0,2.4,0
2016-05-29,2016,5,29,22,7.5,14.8,3.2,0,0,0,0,0
2016-05-30,2016,5,30,20,8,14,4,0,9,0,9,0
2016-05-31,2016,5,31,17.5,11,14.3,3.7,0,2,0,2,0
2016-06-01,2016,6,1,21,7,14,4,0,0,0,0,0
2016-06-02,2016,6,2,26,10,18,0,0,5.2,0,5.2,0
2016-06-03,2016,6,3,23,12,17.5,0.5,0,0.4,0,0.4,0
2016-06-04,2016,6,4,27.5,9,18.3,0,0.3,0,0,0,0
2016-06-05,2016,6,5,24.5,11,17.8,0.2,0,0,0,0,0
2016-06-06,2016,6,6,21.5,8,14.8,3.2,0,0,0,0,0
2016-06-07,2016,6,7,28,10,19,0,1,0,0,0,0
2016-06-08,2016,6,8,31,14.5,22.8,0,4.8,0,0,0,0
2016-06-09,2016,6,9,29.5,18,23.8,0,5.8,0,0,0,0
2016-06-10,2016,6,10,24,12,18,0,0,0,0,0,0
2016-06-11,2016,6,11,23,10,16.5,1.5,0,18,0,18,0
2016-06-12,2016,6,12,23,11,17,1,0,0,0,0,0
2016-06-13,2016,6,13,27,11,19,0,1,0,0,0,0
2016-06-14,2016,6,14,26.5,13,19.8,0,1.8,5,0,5,0
2016-06-15,2016,6,15,17,9.5,13.3,4.7,0,5.4,0,5.4,0
2016-06-16,2016,6,16,24,12,18,0,0,0,0,0,0
2016-06-17,2016,6,17,22.5,10,16.3,1.7,0,0,0,0,0
2016-06-18,2016,6,18,25.5,8,16.8,1.2,0,13.2,0,13.2,0
2016-06-19,2016,6,19,20,13,16.5,1.5,0,0,0,0,0
2016-06-20,2016,6,20,24,9,16.5,1.5,0,0,0,0,0
2016-06-21,2016,6,21,24,12,18,0,0,4,0,4,0
2016-06-22,2016,6,22,23,12,17.5,0.5,0,0,0,0,0
2016-06-23,2016,6,23,27,12,19.5,0,1.5,4.2,0,4.2,0
2016-06-24,2016,6,24,27,16,21.5,0,3.5,1,0,1,0
2016-06-25,2016,6,25,19,11,15,3,0,0,0,0,0
2016-06-26,2016,6,26,19,12,15.5,2.5,0,0,0,0,0
2016-06-27,2016,6,27,24,13,18.5,0,0.5,0,0,0,0
2016-06-28,2016,6,28,27.5,13.5,20.5,0,2.5,0,0,0,0
2016-06-29,2016,6,29,27.5,14,20.8,0,2.8,0,0,0,0
2016-06-30,2016,6,30,23.5,11.5,17.5,0.5,0,0,0,0,0
2016-07-01,2016,7,1,25,11.5,18.3,0,0.3,0,0,0,0
2016-07-02,2016,7,2,26,12.5,19.3,0,1.3,6,0,6,0
2016-07-03,2016,7,3,27,15.5,21.3,0,3.3,10.6,0,10.6,0
2016-07-04,2016,7,4,22.5,12,17.3,0.7,0,0,0,0,0
2016-07-05,2016,7,5,22.5,13,17.8,0.2,0,0,0,0,0
2016-07-06,2016,7,6,24,11,17.5,0.5,0,6.8,0,6.8,0
2016-07-07,2016,7,7,23,12,17.5,0.5,0,0,0,0,0
2016-07-08,2016,7,8,25,11,18,0,0,0,0,0,0
2016-07-09,2016,7,9,28,16.5,22.3,0,4.3,0,0,0,0
2016-07-10,2016,7,10,23,14,18.5,0,0.5,1.4,0,1.4,0
2016-07-11,2016,7,11,19.5,15,17.3,0.7,0,27.6,0,27.6,0
2016-07-12,2016,7,12,18,12.5,15.3,2.7,0,34.8,0,34.8,0
2016-07-13,2016,7,13,22.5,14,18.3,0,0.3,0,0,0,0
2016-07-14,2016,7,14,21.5,13,17.3,0.7,0,0.2,0,0.2,0
2016-07-15,2016,7,15,23,12,17.5,0.5,0,0,0,0,0
2016-07-16,2016,7,16,24,12,18,0,0,0,0,0,0
2016-07-17,2016,7,17,26,11.5,18.8,0,0.8,0,0,0,0
2016-07-18,2016,7,18,27,13,20,0,2,1.6,0,1.6,0
2016-07-19,2016,7,19,31,17.5,24.3,0,6.3,3,0,3,0
2016-07-20,2016,7,20,27.5,16,21.8,0,3.8,0,0,0,0
2016-07-21,2016,7,21,28,13,20.5,0,2.5,0,0,0,0
2016-07-22,2016,7,22,27.5,14,20.8,0,2.8,26.8,0,26.8,0
2016-07-23,2016,7,23,22.5,17,19.8,0,1.8,0.4,0,0.4,0
2016-07-24,2016,7,24,25.5,12.5,19,0,1,0,0,0,0
2016-07-25,2016,7,25,27.5,12,19.8,0,1.8,0,0,0,0
2016-07-26,2016,7,26,25,14,19.5,0,1.5,0,0,0,0
2016-07-27,2016,7,27,25,13.5,19.3,0,1.3,0,0,0,0
2016-07-28,2016,7,28,26,11.5,18.8,0,0.8,0,0,0,0
2016-07-29,2016,7,29,26,12,19,0,1,0,0,0,0
2016-07-30,2016,7,30,29,13,21,0,3,5.6,0,5.6,0
2016-07-31,2016,7,31,25,16.5,20.8,0,2.8,0,0,0,0
2016-08-01,2016,8,1,24,11,17.5,0.5,0,0,0,0,0
2016-08-02,2016,8,2,27.5,13,20.3,0,2.3,0,0,0,0
2016-08-03,2016,8,3,26,15,20.5,0,2.5,7.8,0,7.8,0
2016-08-04,2016,8,4,23,13,18,0,0,0.2,0,0.2,0
2016-08-05,2016,8,5,24.5,11,17.8,0.2,0,0,0,0,0
2016-08-06,2016,8,6,24.5,11.5,18,0,0,0,0,0,0
2016-08-07,2016,8,7,28,14,21,0,3,18,0,18,0
2016-08-08,2016,8,8,28.5,16.5,22.5,0,4.5,0,0,0,0
2016-08-09,2016,8,9,23,16,19.5,0,1.5,6,0,6,0
2016-08-10,2016,8,10,19,13.5,16.3,1.7,0,6,0,6,0
2016-08-11,2016,8,11,22,10.5,16.3,1.7,0,0,0,0,0
2016-08-12,2016,8,12,25,12,18.5,0,0.5,3.4,0,3.4,0
2016-08-13,2016,8,13,25.5,11,18.3,0,0.3,0,0,0,0
2016-08-14,2016,8,14,26,11,18.5,0,0.5,0,0,0,0
2016-08-15,2016,8,15,27,13.5,20.3,0,2.3,3,0,3,0
2016-08-16,2016,8,16,29,14,21.5,0,3.5,1.8,0,1.8,0
2016-08-17,2016,8,17,25,14,19.5,0,1.5,1,0,1,0
2016-08-18,2016,8,18,22,10.5,16.3,1.7,0,1.2,0,1.2,0
2016-08-19,2016,8,19,18,8,13,5,0,0,0,0,0
2016-08-20,2016,8,20,23.5,7,15.3,2.7,0,0,0,0,0
2016-08-21,2016,8,21,31,7,19,0,1,0,0,0,0
2016-08-22,2016,8,22,29.5,11,20.3,0,2.3,0,0,0,0
2016-08-23,2016,8,23,20.5,11.5,16,2,0,8.8,0,8.8,0
2016-08-24,2016,8,24,14,11.5,12.8,5.2,0,2.4,0,2.4,0
2016-08-25,2016,8,25,22.5,7,14.8,3.2,0,0,0,0,0
2016-08-26,2016,8,26,18.5,11.5,15,3,0,1.6,0,1.6,0
2016-08-27,2016,8,27,26,5.5,15.8,2.2,0,0,0,0,0
2016-08-28,2016,8,28,24,13.5,18.8,0,0.8,0,0,0,0
2016-08-29,2016,8,29,21,5,13,5,0,0,0,0,0
2016-08-30,2016,8,30,28.5,9,18.8,0,0.8,0,0,0,0
2016-08-31,2016,8,31,26.5,13,19.8,0,1.8,0,0,0,0
2016-09-01,2016,9,1,31,15.5,23.3,0,5.3,0,0,0,0
2016-09-02,2016,9,2,32.5,15.5,24,0,6,0,0,0,0
2016-09-03,2016,9,3,23.5,10,16.8,1.2,0,0,0,0,0
2016-09-04,2016,9,4,14,11,12.5,5.5,0,0.4,0,0.4,0
2016-09-05,2016,9,5,10,8,9,9,0,4.8,0,4.8,0
2016-09-06,2016,9,6,19,2,10.5,7.5,0,9,0,9,0
2016-09-07,2016,9,7,18,6,12,6,0,0,0,0,0
2016-09-08,2016,9,8,21.5,5,13.3,4.7,0,5.6,0,5.6,0
2016-09-09,2016,9,9,19,7,13,5,0,0.4,0,0.4,0
2016-09-10,2016,9,10,22,5.5,13.8,4.2,0,0,0,0,0
2016-09-11,2016,9,11,15,9.5,12.3,5.7,0,0.8,0,0.8,0
2016-09-12,2016,9,12,9,4.5,6.8,11.2,0,0,0,0,0
2016-09-13,2016,9,13,15.5,3,9.3,8.7,0,0,0,0,0
2016-09-14,2016,9,14,21,2,11.5,6.5,0,0,0,0,0
2016-09-15,2016,9,15,24,6,15,3,0,0,0,0,0
2016-09-16,2016,9,16,22,5,13.5,4.5,0,0,0,0,0
2016-09-17,2016,9,17,25.5,5,15.3,2.7,0,0,0,0,0
2016-09-18,2016,9,18,20.5,11,15.8,2.2,0,0,0,0,0
2016-09-19,2016,9,19,21,4.5,12.8,5.2,0,0,0,0,0
2016-09-20,2016,9,20,18.5,5.5,12,6,0,0,0,0,0
2016-09-21,2016,9,21,18,7,12.5,5.5,0,0,0,0,0
2016-09-22,2016,9,22,15,5,10,8,0,10.8,0,10.8,0
2016-09-23,2016,9,23,11,8.5,9.8,8.2,0,13.2,0,13.2,0
2016-09-24,2016,9,24,12,8,10,8,0,7,0,7,0
2016-09-25,2016,9,25,16.5,5,10.8,7.2,0,0,0,0,0
2016-09-26,2016,9,26,19,2,10.5,7.5,0,0,0,0,0
2016-09-27,2016,9,27,26,4,15,3,0,0,0,0,0
2016-09-28,2016,9,28,17.5,8,12.8,5.2,0,0,0,0,0
2016-09-29,2016,9,29,27,8,17.5,0.5,0,0,0,0,0
2016-09-30,2016,9,30,23,8.5,15.8,2.2,0,0,0,0,0
2016-10-01,2016,10,1,23,7,15,3,0,0,0,0,0
2016-10-02,2016,10,2,18.5,10,14.3,3.7,0,1,0,1,0
2016-10-03,2016,10,3,10,7,8.5,9.5,0,18.2,0,18.2,0
2016-10-04,2016,10,4,5.5,5,5.3,12.7,0,18,0,18,0
2016-10-05,2016,10,5,0,0,0,18,0,0,0,0,0
2016-10-06,2016,10,6,0.5,-2,-0.8,18.8,0,0,0,0,0
2016-10-07,2016,10,7,1.5,-1.5,0,18,0,0,0,0,0
2016-10-08,2016,10,8,4.5,-1.5,1.5,16.5,0,0,0,0,0
2016-10-09,2016,10,9,16,-0.5,7.8,10.2,0,0,0,0,0
2016-10-10,2016,10,10,0.5,-0.5,0,18,0,0,0,0,0
2016-10-11,2016,10,11,0,-2,-1,19,0,0,0,0,0
2016-10-12,2016,10,12,5,-3.5,0.8,17.2,0,0,0,0,0
2016-10-13,2016,10,13,7.5,-5,1.3,16.7,0,0,0,0,0
2016-10-14,2016,10,14,14.5,-3,5.8,12.2,0,0,0,0,0
2016-10-15,2016,10,15,12,-0.5,5.8,12.2,0,0,0,0,0
2016-10-16,2016,10,16,11,0,5.5,12.5,0,0,0,0,0
2016-10-17,2016,10,17,3.5,1.5,2.5,15.5,0,0,0,0,0
2016-10-18,2016,10,18,3,0.5,1.8,16.2,0,0,0,0,0
2016-10-19,2016,10,19,4,0,2,16,0,0,0,0,0
2016-10-20,2016,10,20,11.5,-3.5,4,14,0,0,0,0,0
2016-10-21,2016,10,21,14,0,7,11,0,0,0,0,0
2016-10-22,2016,10,22,5,-1,2,16,0,0,0,0,0
2016-10-23,2016,10,23,7,0,3.5,14.5,0,0,0,0,0
2016-10-24,2016,10,24,10.5,0,5.3,12.7,0,0,0,0,0
2016-10-25,2016,10,25,7,1,4,14,0,0,0,0,0
2016-10-26,2016,10,26,12,1,6.5,11.5,0,0,0,0,0
2016-10-27,2016,10,27,14,0.5,7.3,10.7,0,0,0,0,0
2016-10-28,2016,10,28,5,4,4.5,13.5,0,0,0,0,0
2016-10-29,2016,10,29,11,1.5,6.3,11.7,0,0,0,0,0
2016-10-30,2016,10,30,12,1,6.5,11.5,0,0,0,0,0
2016-10-31,2016,10,31,12,1,6.5,11.5,0,0,0,0,0
2016-11-01,2016,11,1,10.5,1,5.8,12.2,0,0,0,0,0
2016-11-02,2016,11,2,10.5,0.5,5.5,12.5,0,0,0,0,0
2016-11-03,2016,11,3,18,-2,8,10,0,0,0,0,0
2016-11-04,2016,11,4,19,1,10,8,0,0,0,0,0
2016-11-05,2016,11,5,17.5,0.5,9,9,0,0,0,0,0
2016-11-06,2016,11,6,19,0,9.5,8.5,0,0,0,0,0
2016-11-07,2016,11,7,14,2.5,8.3,9.7,0,0,0,0,0
2016-11-08,2016,11,8,16.5,1,8.8,9.2,0,0,0,0,0
2016-11-09,2016,11,9,22.5,1,11.8,6.2,0,0,0,0,0
2016-11-10,2016,11,10,11,1,6,12,0,0,0,0,0
2016-11-11,2016,11,11,14.5,-4,5.3,12.7,0,0,0,0,0
2016-11-12,2016,11,12,18,1,9.5,8.5,0,0,0,0,0
2016-11-13,2016,11,13,11,3.5,7.3,10.7,0,0,0,0,0
2016-11-14,2016,11,14,13,1,7,11,0,0,0,0,0
2016-11-15,2016,11,15,9,-1,4,14,0,0,0,0,0
2016-11-16,2016,11,16,3,-0.5,1.3,16.7,0,0,0,0,0
2016-11-17,2016,11,17,0.5,-8,-3.8,21.8,0,0,0,0,0
2016-11-18,2016,11,18,-2,-8,-5,23,0,0,0,0,0
2016-11-19,2016,11,19,-1,-11,-6,24,0,0,0,0,0
2016-11-20,2016,11,20,6.5,-8,-0.8,18.8,0,0,0,0,0
2016-11-21,2016,11,21,4,-3,0.5,17.5,0,0,0,0,0
2016-11-22,2016,11,22,-0.5,-4,-2.3,20.3,0,0,0,0,0
2016-11-23,2016,11,23,0,-3,-1.5,19.5,0,0,0,0,0
2016-11-24,2016,11,24,4.5,-4,0.3,17.7,0,0,0,0,0
2016-11-25,2016,11,25,7.5,-6,0.8,17.2,0,0,0,0,0
2016-11-26,2016,11,26,5.5,-5.5,0,18,0,0,0,0,0
2016-11-27,2016,11,27,1.5,-5,-1.8,19.8,0,0,0,0,0
2016-11-28,2016,11,28,-2,-5,-3.5,21.5,0,0,0,0,0
2016-11-29,2016,11,29,-2,-4,-3,21,0,0,0,0,0
2016-11-30,2016,11,30,-3,-4,-3.5,21.5,0,0,0,0,0
2016-12-01,2016,12,1,-1,-4.5,-2.8,20.8,0,0,0,0,0
2016-12-02,2016,12,2,-0.5,-5,-2.8,20.8,0,0,0,0,0
2016-12-03,2016,12,3,1.5,-8,-3.3,21.3,0,0,0,0,0
2016-12-04,2016,12,4,-1,-9,-5,23,0,0,0,0,0
2016-12-05,2016,12,5,-8.5,-10,-9.3,27.3,0,0,0,0,0
2016-12-06,2016,12,6,-15,-16,-15.5,33.5,0,0,0,0,0
2016-12-07,2016,12,7,-15,-19,-17,35,0,0,0,0,0
2016-12-08,2016,12,8,-17.5,-21,-19.3,37.3,0,0,0,0,0
2016-12-09,2016,12,9,-20,-25,-22.5,40.5,0,0,0,0,0
2016-12-10,2016,12,10,-18.5,-25,-21.8,39.8,0,0,0,0,0
2016-12-11,2016,12,11,-13.5,-24,-18.8,36.8,0,0,0,0,0
2016-12-12,2016,12,12,-14.5,-22.5,-18.5,36.5,0,0,0,0,0
2016-12-13,2016,12,13,-11.5,-21,-16.3,34.3,0,0,0,0,0
2016-12-14,2016,12,14,-16,-24,-20,38,0,0,0,0,0
2016-12-15,2016,12,15,-15,-23,-19,37,0,0,0,0,0
2016-12-16,2016,12,16,-21,-22.5,-21.8,39.8,0,0,0,0,0
2016-12-17,2016,12,17,-19,-31,-25,43,0,0,0,0,0
2016-12-18,2016,12,18,-1,-29.5,-15.3,33.3,0,0,0,0,0
2016-12-19,2016,12,19,NA,-20,NA,NA,NA,NA,NA,NA,0
2016-12-20,2016,12,20,1,NA,NA,NA,NA,0,0,0,NA
2016-12-21,2016,12,21,1.5,-12,-5.3,23.3,0,0,0,0,0
2016-12-22,2016,12,22,2.5,-9,-3.3,21.3,0,0,0,0,0
2016-12-23,2016,12,23,-3,-9,-6,24,0,0,0,0,0
2016-12-24,2016,12,24,-14,-17,-15.5,33.5,0,0,0,0,0
2016-12-25,2016,12,25,-14,-17,-15.5,33.5,0,0,0,0,0
2016-12-26,2016,12,26,-13,-16,-14.5,32.5,0,0,0,0,0
2016-12-27,2016,12,27,0,-21,-10.5,28.5,0,0,0,0,0
